annotator,title,comment_id,comment_text,author,stance_pro,stance_con,argument_type,pathos_type,ethos_appeal,ethos_challenge,word_count,context,timestamp,published_date,like_count,mentions,root_comment_id,root_comment_text,lang
889,"Trump tells Ukraine 'you should have never started the war, you could have given up land' | BBC News",UgxfDxWK63A_ZOEIWQ54AaABAg.AEhOPW42WDUAEhUkdqBu6w,Americans don't care about Poland nor could they point it out on a map. Poland is irrelevant to the entirety of WW2,user_0782,,,,,,,23,"actually, we have been sorting YOUR mess for some time now, so yeah, get lost and stop making things worse.",2025-02-19 00:21:56+00:00,2025-02-19T00:21:56Z,0.0,orys,UgxfDxWK63A_ZOEIWQ54AaABAg,"Poland, you could have avoided war with Germany in 1939... just give up the land. I have never heard such an ignorant, disgraceful statement in my life. Disgusting international relations.",en
889,"Trump tells Ukraine 'you should have never started the war, you could have given up land' | BBC News",UgxfDxWK63A_ZOEIWQ54AaABAg.AEhOPW42WDUAEhVB64lrX4,There was no 2022 agreement as no security guarantees could have been provided.,user_0783,,,,,,,14,"The Istanbul agreement in April of 2022 which was initialed by both Russia and Ukraine , did NOT require Ukraine to give up territory.",2025-02-19 00:25:41+00:00,2025-02-19T00:25:41Z,6.0,uktennnisboy,UgxfDxWK63A_ZOEIWQ54AaABAg,"Poland, you could have avoided war with Germany in 1939... just give up the land. I have never heard such an ignorant, disgraceful statement in my life. Disgusting international relations.",en
889,"Trump tells Ukraine 'you should have never started the war, you could have given up land' | BBC News",UgxfDxWK63A_ZOEIWQ54AaABAg.AEhOPW42WDUAEhVI_s7Wi-,Palestine wasn’t at the table when Israel was created,user_0784,,"the usa, europe","appeal to reason, giving evidence (logos), appeal to emotion or moral values (pathos)","negative emotion (fear, anger, guilt, etc.)",,,9,,2025-02-19 00:26:42+00:00,2025-02-19T00:26:42Z,8.0,,UgxfDxWK63A_ZOEIWQ54AaABAg,"Poland, you could have avoided war with Germany in 1939... just give up the land. I have never heard such an ignorant, disgraceful statement in my life. Disgusting international relations.",en
889,"Trump tells Ukraine 'you should have never started the war, you could have given up land' | BBC News",UgxfDxWK63A_ZOEIWQ54AaABAg.AEhOPW42WDUAEhVPaXa6cA,"Yeah, it was hard for Poland to resist against Germany and Russia (CCCP) at the same time (allies at the time).",user_0783,,,,,,,22,"If it was only Germany, then Czechoslovakia could have resisted. But what could they do against the attacks of Poland and Hungary?",2025-02-19 00:27:40+00:00,2025-02-19T00:27:40Z,20.0,alexsilent5603,UgxfDxWK63A_ZOEIWQ54AaABAg,"Poland, you could have avoided war with Germany in 1939... just give up the land. I have never heard such an ignorant, disgraceful statement in my life. Disgusting international relations.",en
889,"Trump tells Ukraine 'you should have never started the war, you could have given up land' | BBC News",UgxfDxWK63A_ZOEIWQ54AaABAg.AEhOPW42WDUAEhVPu9dvN8,thats why you still live with your mommy ..,user_0785,,,,,,,9,,2025-02-19 00:27:42+00:00,2025-02-19T00:27:42Z,0.0,,UgxfDxWK63A_ZOEIWQ54AaABAg,"Poland, you could have avoided war with Germany in 1939... just give up the land. I have never heard such an ignorant, disgraceful statement in my life. Disgusting international relations.",en
889,"Trump tells Ukraine 'you should have never started the war, you could have given up land' | BBC News",UgxfDxWK63A_ZOEIWQ54AaABAg.AEhOPW42WDUAEhWJDJA-x8,Circus clowns making deals for their benefits and not Ukraine...,user_0786,ukraine,trump,appeal to emotion or moral values (pathos),"negative emotion (fear, anger, guilt, etc.)",,,10,,2025-02-19 00:35:31+00:00,2025-02-19T00:35:31Z,0.0,,UgxfDxWK63A_ZOEIWQ54AaABAg,"Poland, you could have avoided war with Germany in 1939... just give up the land. I have never heard such an ignorant, disgraceful statement in my life. Disgusting international relations.",en
889,"Trump tells Ukraine 'you should have never started the war, you could have given up land' | BBC News",UgxfDxWK63A_ZOEIWQ54AaABAg.AEhOPW42WDUAEhWNBrgLbi,"Poland was an ally of Germany, not USSR.",user_0768,,,,,,,9,"Yeah, it was hard for Poland to resist against Germany and Russia (CCCP) at the same time (allies at the time).",2025-02-19 00:36:04+00:00,2025-02-19T00:36:04Z,7.0,cyberfunk3793,UgxfDxWK63A_ZOEIWQ54AaABAg,"Poland, you could have avoided war with Germany in 1939... just give up the land. I have never heard such an ignorant, disgraceful statement in my life. Disgusting international relations.",en
889,"Trump tells Ukraine 'you should have never started the war, you could have given up land' | BBC News",UgxfDxWK63A_ZOEIWQ54AaABAg.AEhOPW42WDUAEhWg4KJ6p4,but and ukraine not join nato and russia sell ukrainan territory but BORİS JOHNSON SAİD TO TURKS NO CEASFİRE AGREMENT LAST UKRAİNAN RUSSİANS FİGHT bro.,user_0787,,,,,,,26,"The Istanbul agreement in April of 2022 which was initialed by both Russia and Ukraine , did NOT require Ukraine to give up territory.",2025-02-19 00:38:47+00:00,2025-02-19T00:38:47Z,0.0,uktennnisboy,UgxfDxWK63A_ZOEIWQ54AaABAg,"Poland, you could have avoided war with Germany in 1939... just give up the land. I have never heard such an ignorant, disgraceful statement in my life. Disgusting international relations.",en
889,"Trump tells Ukraine 'you should have never started the war, you could have given up land' | BBC News",UgxfDxWK63A_ZOEIWQ54AaABAg.AEhOPW42WDUAEhWnIFrXDB,​​ Yes it did and Czechia agreed to that. There was a huge polish minority and in the meantime of the Munich conference Poland decided to use the situation to set an ultimatum to Czechia to return a part of silesia in exchange for prisoners and resources. Czechia agreed because they had bigger problems because of Germany at the time.,user_0788,,,,,,,60,"Poland was an ally of Germany, not USSR.",2025-02-19 00:39:46+00:00,2025-02-19T00:39:46Z,8.0,alexsilent5603,UgxfDxWK63A_ZOEIWQ54AaABAg,"Poland, you could have avoided war with Germany in 1939... just give up the land. I have never heard such an ignorant, disgraceful statement in my life. Disgusting international relations.",en
889,"Trump tells Ukraine 'you should have never started the war, you could have given up land' | BBC News",UgxfDxWK63A_ZOEIWQ54AaABAg.AEhOPW42WDUAEhWoBW4vUa,"You guys are a bag of cats, poles were killing ethnic Germans on confiscated land and Ukrainian banderites did mass murder poles in the same conflict, Ukrainians were also bombing civilians in donbas. Nothing is black and white.",user_0789,,ukraine,"appeal to reason, giving evidence (logos), appeal to emotion or moral values (pathos)","negative emotion (fear, anger, guilt, etc.)",,,38,,2025-02-19 00:39:53+00:00,2025-02-19T00:39:53Z,0.0,,UgxfDxWK63A_ZOEIWQ54AaABAg,"Poland, you could have avoided war with Germany in 1939... just give up the land. I have never heard such an ignorant, disgraceful statement in my life. Disgusting international relations.",en
889,"Trump tells Ukraine 'you should have never started the war, you could have given up land' | BBC News",UgxfDxWK63A_ZOEIWQ54AaABAg.AEhOPW42WDUAEhWv5uB2O2,​​ 2nd Polish Republic was never in an alliance with Germany.,user_0788,,,,,,,11,"Poland was an ally of Germany, not USSR.",2025-02-19 00:40:50+00:00,2025-02-19T00:40:50Z,19.0,alexsilent5603,UgxfDxWK63A_ZOEIWQ54AaABAg,"Poland, you could have avoided war with Germany in 1939... just give up the land. I have never heard such an ignorant, disgraceful statement in my life. Disgusting international relations.",en
889,"Trump tells Ukraine 'you should have never started the war, you could have given up land' | BBC News",UgxfDxWK63A_ZOEIWQ54AaABAg.AEhOPW42WDUAEhXKta62Ud,"Then USSR decided to ""use the situation"" too.",user_0768,,russia,"appeal to reason, giving evidence (logos), appeal to emotion or moral values (pathos)","negative emotion (fear, anger, guilt, etc.)",,,9,​​ 2nd Polish Republic was never in an alliance with Germany.,2025-02-19 00:44:30+00:00,2025-02-19T00:44:30Z,3.0,Mr_Topek,UgxfDxWK63A_ZOEIWQ54AaABAg,"Poland, you could have avoided war with Germany in 1939... just give up the land. I have never heard such an ignorant, disgraceful statement in my life. Disgusting international relations.",en
889,"Trump tells Ukraine 'you should have never started the war, you could have given up land' | BBC News",UgxfDxWK63A_ZOEIWQ54AaABAg.AEhOPW42WDUAEhX_LGPpO3,"Oh, your feewings are hurtie dirtie because somebody called out other Americans wittle bullshit? My god, why do you take it personally when somebody tells you that they've heard something FROM AMERICANS, meanwhile you yourself already know that it doesn't pertain to yourself? Just because you haven't heard it doesn't mean others haven't. Besides... Wanna talk about bullshit? How about the 1100+ NATO Members that died for Americas invasion of Iraq and Afghanistan? Meanwhile how many Americans have died for Europe in the last 80 years? Nobody since the inception of NATO has died for Europe. And now that we are in shit, we don't get the same respect as we gave you? Remember how you are the crowd that says ""Feelings don't matter, facts do""? Because it sure seems like your snowflake feelings got hurt over somebody speaking out against the bullshit they get to deal with from American ignorance.",user_0790,,the usa,"appeal to reason, giving evidence (logos), appeal to emotion or moral values (pathos), appeal to/challenging authority (ethos)","negative emotion (fear, anger, guilt, etc.)",,user,152,I dont know any american that has said Poland should have given lands to the third reich before the war. I get it. You like to make fun of Americans. But this is why Americans are leaving Europe to sort out their own mess. Enjoy.,2025-02-19 00:46:36+00:00,2025-02-19T00:46:36Z,0.0,mysterybox9250,UgxfDxWK63A_ZOEIWQ54AaABAg,"Poland, you could have avoided war with Germany in 1939... just give up the land. I have never heard such an ignorant, disgraceful statement in my life. Disgusting international relations.",en
889,"Trump tells Ukraine 'you should have never started the war, you could have given up land' | BBC News",UgxfDxWK63A_ZOEIWQ54AaABAg.AEhOPW42WDUAEhXme8D_lq,In 1934 Poland signed a pact with Germany and remained its ally until liberated by USSR in 1944.,user_0768,,,,,,,19,​​ 2nd Polish Republic was never in an alliance with Germany.,2025-02-19 00:48:25+00:00,2025-02-19T00:48:25Z,6.0,Mr_Topek,UgxfDxWK63A_ZOEIWQ54AaABAg,"Poland, you could have avoided war with Germany in 1939... just give up the land. I have never heard such an ignorant, disgraceful statement in my life. Disgusting international relations.",en
889,"Trump tells Ukraine 'you should have never started the war, you could have given up land' | BBC News",UgxfDxWK63A_ZOEIWQ54AaABAg.AEhOPW42WDUAEhXwpmFgl7,Huh so you admit USSR actually did invade Poland? Unbelievable. No potato for you Ivan.,user_0788,,,,,,,16,In 1934 Poland signed a pact with Germany and remained its ally until liberated by USSR in 1944.,2025-02-19 00:49:49+00:00,2025-02-19T00:49:49Z,21.0,alexsilent5603,UgxfDxWK63A_ZOEIWQ54AaABAg,"Poland, you could have avoided war with Germany in 1939... just give up the land. I have never heard such an ignorant, disgraceful statement in my life. Disgusting international relations.",en
889,"Trump tells Ukraine 'you should have never started the war, you could have given up land' | BBC News",UgxfDxWK63A_ZOEIWQ54AaABAg.AEhOPW42WDUAEhY8m_LuMr,"What pact? The non-aggression pact? That Germany broke 5 year later? Do you even know what that means? Or right you don't, you're russian.",user_0788,,russia,"appeal to reason, giving evidence (logos), appeal to emotion or moral values (pathos), appeal to/challenging authority (ethos)","negative emotion (fear, anger, guilt, etc.)",,user,25,In 1934 Poland signed a pact with Germany and remained its ally until liberated by USSR in 1944.,2025-02-19 00:51:35+00:00,2025-02-19T00:51:35Z,21.0,alexsilent5603,UgxfDxWK63A_ZOEIWQ54AaABAg,"Poland, you could have avoided war with Germany in 1939... just give up the land. I have never heard such an ignorant, disgraceful statement in my life. Disgusting international relations.",en
889,"Trump tells Ukraine 'you should have never started the war, you could have given up land' | BBC News",UgxfDxWK63A_ZOEIWQ54AaABAg.AEhOPW42WDUAEhYDZ5JPwn,There was no deal in 2022.,user_0791,russia,ukraine,"appeal to reason, giving evidence (logos)",,,,7,"The Istanbul agreement in April of 2022 which was initialed by both Russia and Ukraine , did NOT require Ukraine to give up territory.",2025-02-19 00:52:14+00:00,2025-02-19T00:52:14Z,2.0,uktennnisboy,UgxfDxWK63A_ZOEIWQ54AaABAg,"Poland, you could have avoided war with Germany in 1939... just give up the land. I have never heard such an ignorant, disgraceful statement in my life. Disgusting international relations.",en
889,"Trump tells Ukraine 'you should have never started the war, you could have given up land' | BBC News",UgxfDxWK63A_ZOEIWQ54AaABAg.AEhOPW42WDUAEhYP0pRRQZ,"No, I admit that USSR used the situation to take unowned territory.",user_0768,,russia,,,,,13,"What pact? The non-aggression pact? That Germany broke 5 year later? Do you even know what that means? Or right you don't, you're russian.",2025-02-19 00:53:48+00:00,2025-02-19T00:53:48Z,3.0,Mr_Topek,UgxfDxWK63A_ZOEIWQ54AaABAg,"Poland, you could have avoided war with Germany in 1939... just give up the land. I have never heard such an ignorant, disgraceful statement in my life. Disgusting international relations.",en
889,"Trump tells Ukraine 'you should have never started the war, you could have given up land' | BBC News",UgxfDxWK63A_ZOEIWQ54AaABAg.AEhOPW42WDUAEhYQEcxuL9,The New York Times reported on that day that the Polish Army crossed over into Germany. (It was mere coincidence that the Third Reich just happened to have 63 divisions revving their engines on the other side of the border to counter Polish aggression.),user_0792,,,"appeal to reason, giving evidence (logos), appeal to/challenging authority (ethos)",,the new york times,,44,,2025-02-19 00:53:57+00:00,2025-02-19T00:53:57Z,4.0,,UgxfDxWK63A_ZOEIWQ54AaABAg,"Poland, you could have avoided war with Germany in 1939... just give up the land. I have never heard such an ignorant, disgraceful statement in my life. Disgusting international relations.",en
889,"Trump tells Ukraine 'you should have never started the war, you could have given up land' | BBC News",UgxfDxWK63A_ZOEIWQ54AaABAg.AEhOPW42WDUAEhYZQ0aANz,wtf??? Germany INVADED POLAND you 🤡,user_0793,,,,,,,6,"No, I admit that USSR used the situation to take unowned territory.",2025-02-19 00:55:13+00:00,2025-02-19T00:55:13Z,0.0,alexsilent5603,UgxfDxWK63A_ZOEIWQ54AaABAg,"Poland, you could have avoided war with Germany in 1939... just give up the land. I have never heard such an ignorant, disgraceful statement in my life. Disgusting international relations.",en
889,"Trump tells Ukraine 'you should have never started the war, you could have given up land' | BBC News",UgxfDxWK63A_ZOEIWQ54AaABAg.AEhOPW42WDUAEhYhcOLwwX,"Germans gave up land for peace, so Ukraine could have done",user_0794,trump,ukraine,"appeal to reason, giving evidence (logos)",,,,11,,2025-02-19 00:56:28+00:00,2025-02-19T00:56:28Z,0.0,,UgxfDxWK63A_ZOEIWQ54AaABAg,"Poland, you could have avoided war with Germany in 1939... just give up the land. I have never heard such an ignorant, disgraceful statement in my life. Disgusting international relations.",en
